intake_year,animal_type,breed,count
2016,Dog,Schipperke Mix,2
2016,Dog,West Highland/Toy Fox Terrier,2
2016,Dog,Miniature Poodle/Lhasa Apso,2
2016,Dog,Golden Retriever/Chow Chow,2
2016,Dog,Maltese/Yorkshire Terrier,2
2016,Dog,Rat Terrier/Beagle,2
2016,Dog,Labrador Retriever/Jack Russell Terrier,2
2016,Dog,Labrador Retriever/Standard Schnauzer,2
2016,Dog,Labrador Retriever/Labrador Retriever,2
2016,Dog,Yorkshire Terrier/Lhasa Apso,2
2016,Dog,Golden Retriever/Pembroke Welsh Corgi,2
2016,Dog,West Highland,2
2016,Dog,Labrador Retriever/Chesa Bay Retr,2
2016,Dog,Great Pyrenees/Golden Retriever,2
2016,Dog,Pit Bull/German Shepherd,2
2016,Dog,Yorkshire Terrier/Havanese,2
2016,Dog,Shih Tzu/Bruss Griffon,2
2016,Dog,Great Dane/Boxer,2
2016,Dog,Shih Tzu/Chihuahua Shorthair,2
2016,Dog,Standard Poodle,2
2016,Dog,Plott Hound/Labrador Retriever,2
2016,Dog,Labrador Retriever/Australian Kelpie,2
2016,Dog,Newfoundland Mix,2
2016,Dog,Pekingese,2
2016,Dog,Great Pyrenees/Plott Hound,2
2016,Dog,Pointer/Boxer,2
2016,Dog,Siberian Husky/Alaskan Malamute,2
2016,Dog,Picardy Sheepdog Mix,2
2016,Dog,Labrador Retriever/Plott Hound,2
2016,Dog,Redbone Hound/Labrador Retriever,2
2016,Dog,Siberian Husky/Border Collie,2
2016,Dog,Labrador Retriever/Basset Hound,2
2016,Dog,Italian Greyhound Mix,2
2016,Dog,Lowchen/Yorkshire Terrier,2
2016,Dog,Siberian Husky/Labrador Retriever,2
2016,Dog,Pit Bull/Rhod Ridgeback,2
2016,Dog,Jack Russell Terrier/Beagle,2
2016,Dog,Miniature Poodle/Chihuahua Shorthair,2
2016,Dog,Old English Bulldog Mix,2
2016,Dog,Golden Retriever/Great Pyrenees,2
2016,Dog,Smooth Fox Terrier/Cardigan Welsh Corgi,2
2016,Dog,Rottweiler/German Shepherd,2
2016,Dog,Jack Russell Terrier/Miniature Poodle,2
2016,Dog,Pit Bull/Black Mouth Cur,2
2016,Dog,Pit Bull/Blue Lacy,2
2016,Dog,Collie Rough/Anatol Shepherd,2
2016,Dog,Australian Cattle Dog/Staffordshire,2
2016,Dog,Australian Cattle Dog/Jack Russell Terrier,2
2016,Dog,Border Terrier/Chihuahua Shorthair,2
2016,Dog,German Shepherd/Pit Bull,2
2016,Dog,Boston Terrier/Pit Bull,2
2016,Dog,Dachshund Wirehair/Chihuahua Shorthair,2
2016,Dog,Boxer/Australian Cattle Dog,2
2016,Dog,Doberman Pinsch/German Shepherd,2
2016,Dog,Boxer/Staffordshire,2
2016,Dog,Flat Coat Retriever/Labrador Retriever,2
2016,Dog,Anatol Shepherd/Border Collie,2
2016,Dog,Chinese Sharpei/Pit Bull,2
2016,Dog,Bull Terrier Miniature Mix,2
2016,Dog,Dachshund Longhair,2
2016,Dog,American Eskimo Mix,2
2016,Dog,Dachshund/Labrador Retriever,2
2016,Dog,Cairn Terrier/Italian Greyhound,2
2016,Dog,Dalmatian/Labrador Retriever,2
2016,Dog,Cairn Terrier/Miniature Poodle,2
2016,Dog,Australian Cattle Dog/Siberian Husky,2
2016,Dog,American Foxhound,2
2016,Dog,Finnish Spitz,2
2016,Dog,Akbash Mix,2
2016,Dog,German Shepherd/Australian Cattle Dog,2
2016,Dog,Carolina Dog,2
2016,Dog,Chinese Crested Mix,2
2016,Dog,American Pit Bull Terrier,2
2016,Dog,Chow Chow/Pit Bull,2
2016,Dog,Carolina Dog/Pit Bull,2
2016,Dog,Collie Smooth,2
2016,Dog,Beagle/Australian Cattle Dog,2
2016,Dog,Dachshund Wirehair/Border Terrier,2
2016,Dog,Catahoula/Chinese Sharpei,2
2016,Dog,Dachshund Wirehair/Rat Terrier,2
2016,Dog,Catahoula/Pit Bull,2
2016,Dog,Dachshund/Pit Bull,2
2016,Dog,Cavalier Span Mix,2
2016,Dog,American Staffordshire Terrier,2
2016,Dog,Chihuahua Longhair/Jack Russell Terrier,2
2016,Dog,Black/Tan Hound/Labrador Retriever,2
2016,Dog,Beagle/Dachshund,2
2016,Dog,Australian Cattle Dog/Pointer,2
2016,Dog,Chihuahua Shorthair/Australian Cattle Dog,2
2016,Dog,English Springer Spaniel,2
2016,Dog,Chihuahua Shorthair/Boston Terrier,2
2016,Dog,Australian Kelpie,2
2016,Dog,Beagle/Jack Russell Terrier,2
2016,Dog,Border Collie/Akita,2
2016,Dog,Chihuahua Shorthair/Italian Greyhound,2
2016,Dog,German Shepherd/Alaskan Husky,2
2016,Dog,Chihuahua Shorthair/Miniature Poodle,2
2016,Dog,German Shepherd/Great Pyrenees,2
2016,Dog,Chihuahua Shorthair/Pembroke Welsh Corgi,2
2016,Dog,Chihuahua Shorthair/Pomeranian,2
2016,Dog,Parson Russell Terrier,1
2016,Dog,Miniature Schnauzer/Shih Tzu,1
2016,Dog,Whippet/Chihuahua Shorthair,1
2016,Dog,Lakeland Terrier Mix,1
2016,Dog,St. Bernard Rough Coat,1
2016,Dog,Golden Retriever/Collie Rough,1
2016,Dog,Vizsla/Pointer,1
2016,Dog,Pit Bull/Carolina Dog,1
2016,Dog,Hovawart,1
2016,Dog,Leonberger/German Shepherd,1
2016,Dog,Silky Terrier/Yorkshire Terrier,1
2016,Dog,Irish Setter Mix,1
2016,Dog,Staffordshire/Bull Terrier,1
2016,Dog,Irish Terrier Mix,1
2016,Dog,Toy Poodle/Maltese,1
2016,Dog,Pit Bull/Dachshund,1
2016,Dog,Pembroke Welsh Corgi/Chihuahua Longhair,1
2016,Dog,Pit Bull/Dalmatian,1
2016,Dog,Yorkshire Terrier/Chihuahua Longhair,1
2016,Dog,Lhasa Apso/Cocker Spaniel,1
2016,Dog,Shih Tzu/Miniature Schnauzer,1
2016,Dog,Pit Bull/Jindo,1
2016,Dog,Jack Russell Terrier/Shih Tzu,1
2016,Dog,Great Pyrenees/Pit Bull,1
2016,Dog,Smooth Fox Terrier/Chihuahua Shorthair,1
2016,Dog,Italian Greyhound,1
2016,Dog,Great Pyrenees/Chow Chow,1
2016,Dog,Pit Bull/Rat Terrier,1
2016,Dog,Standard Schnauzer,1
2016,Dog,Lhasa Apso/Toy Poodle,1
2016,Dog,Toy Poodle,1
2016,Dog,Pit Bull/Rottweiler,1
2016,Dog,Treeing Walker Coonhound/Dachshund,1
2016,Dog,Pit Bull/Weimaraner,1
2016,Dog,Weimaraner/Pit Bull,1
2016,Dog,Plott Hound,1
2016,Dog,Pembroke Welsh Corgi/German Shepherd,1
2016,Dog,Grand Basset Griffon Vendeen Mix,1
2016,Dog,Wirehaired Pointing Griffon Mix,1
2016,Dog,Plott Hound/Boxer,1
2016,Dog,Yorkshire Terrier/Maltese,1
2016,Dog,Plott Hound/Dutch Shepherd,1
2016,Dog,Shih Tzu/Maltese,1
2016,Dog,Lowchen Mix,1
2016,Dog,Miniature Schnauzer/Maltese,1
2016,Dog,Plott Hound/Rottweiler,1
2016,Dog,Miniature Schnauzer/Toy Poodle,1
2016,Dog,Podengo Pequeno Mix,1
2016,Dog,Silky Terrier,1
2016,Dog,Greyhound/Labrador Retriever,1
2016,Dog,Smooth Fox Terrier/Basenji,1
2016,Dog,Greyhound/Saluki,1
2016,Dog,Golden Retriever/German Shepherd,1
2016,Dog,Pointer/Basset Hound,1
2016,Dog,Jack Russell Terrier/Unknown,1
2016,Dog,Pointer/Border Collie,1
2016,Dog,Staffordshire/Beagle,1
2016,Dog,Labrador Retriever/Blue Lacy,1
2016,Dog,Japanese Chin,1
2016,Dog,Pointer/Collie Smooth,1
2016,Dog,Standard Schnauzer/German Shepherd,1
2016,Dog,Golden Retriever/Bearded Collie,1
2016,Dog,Jindo,1
2016,Dog,Labrador Retriever/Boston Terrier,1
2016,Dog,Toy Poodle/Bichon Frise,1
2016,Dog,Great Pyrenees/Pointer,1
2016,Dog,Treeing Tennesse Brindle,1
2016,Dog,Jack Russell Terrier/Basenji,1
2016,Dog,Vizsla,1
2016,Dog,Pomeranian/Chihuahua Longhair,1
2016,Dog,Pembroke Welsh Corgi,1
2016,Dog,Pomeranian/Chihuahua Shorthair,1
2016,Dog,Welsh Terrier,1
2016,Dog,Presa Canario,1
2016,Dog,West Highland/Maltese,1
2016,Dog,Presa Canario Mix,1
2016,Dog,Labrador Retriever/St. Bernard Rough Coat,1
2016,Dog,Manchester Terrier/Dachshund,1
2016,Dog,Golden Retriever/Standard Poodle,1
2016,Dog,Mastiff,1
2016,Dog,Great Pyrenees/Collie Rough,1
2016,Dog,Harrier/Labrador Retriever,1
2016,Dog,Pit Bull/Basset Hound,1
2016,Dog,Pug/Border Terrier,1
2016,Dog,Yorkshire Terrier/Miniature Schnauzer,1
2016,Dog,Mastiff/Anatol Shepherd,1
2016,Dog,Shih Tzu/Dachshund,1
2016,Dog,Pug/Cocker Spaniel,1
2016,Dog,Shih Tzu/Miniature Poodle,1
2016,Dog,Pug/French Bulldog,1
2016,Dog,Shih Tzu/Pit Bull,1
2016,Dog,Pug/Miniature Pinscher,1
2016,Dog,Labrador Retriever/Mastiff,1
2016,Dog,Pug/Pekingese,1
2016,Dog,Miniature Schnauzer/Standard Poodle,1
2016,Dog,Mastiff/Bloodhound,1
2016,Dog,Miniature Schnauzer/Yorkshire Terrier,1
2016,Dog,Mastiff/Boxer,1
2016,Dog,Labrador Retriever/Pharaoh Hound,1
2016,Dog,Queensland Heeler/Australian Cattle Dog,1
2016,Dog,Norfolk Terrier/Lhasa Apso,1
2016,Dog,Queensland Heeler/Chihuahua Shorthair,1
2016,Dog,Norwegian Elkhound Mix,1
2016,Dog,Queensland Heeler/Dachshund,1
2016,Dog,Norwich Terrier,1
2016,Dog,Queensland Heeler/Great Pyrenees,1
2016,Dog,Soft Coated Wheaten Terrier,1
2016,Dog,Mastiff/Labrador Retriever,1
2016,Dog,Soft Coated Wheaten Terrier/Miniature Poodle,1
2016,Dog,Mastiff/Pit Bull,1
2016,Dog,St. Bernard Rough Coat Mix,1
2016,Dog,Mastiff/Rottweiler,1
2016,Dog,Nova Scotia Duck Tolling Retriever,1
2016,Dog,Labrador Retriever/Chihuahua Shorthair,1
2016,Dog,Staffordshire/Basset Hound,1
2016,Dog,Jack Russell Terrier/Cairn Terrier,1
2016,Dog,Old English Bulldog,1
2016,Dog,Havanese,1
2016,Dog,Staffordshire/Bulldog,1
2016,Dog,Miniature Pinscher/Chihuahua Shorthair,1
2016,Dog,Papillon,1
2016,Dog,Rhod Ridgeback,1
2016,Dog,Japanese Chin Mix,1
2016,Dog,Miniature Pinscher/Dachshund,1
2016,Dog,Sussex Span Mix,1
2016,Dog,Rhod Ridgeback/Boxer,1
2016,Dog,Labrador Retriever/Rhod Ridgeback,1
2016,Dog,Rhod Ridgeback/Chow Chow,1
2016,Dog,Labrador Retriever/Saluki,1
2016,Dog,Greyhound,1
2016,Dog,Labrador Retriever/Siberian Husky,1
2016,Dog,Rhod Ridgeback/Pointer,1
2016,Dog,Toy Poodle/Dachshund,1
2016,Dog,Labrador Retriever/Dalmatian,1
2016,Dog,Treeing Cur Mix,1
2016,Dog,Golden Retriever/Labrador Retriever,1
2016,Dog,Pekingese/Maltese,1
2016,Dog,Labrador Retriever/Doberman Pinsch,1
2016,Dog,Treeing Walker Coonhound/German Shepherd,1
2016,Dog,Miniature Poodle/Cairn Terrier,1
2016,Dog,Pekingese/Pomeranian,1
2016,Dog,Miniature Poodle/Chihuahua Longhair,1
2016,Dog,Pekingese/Tibetan Terrier,1
2016,Dog,Saluki Mix,1
2016,Dog,Weimaraner/Labrador Retriever,1
2016,Dog,Samoyed Mix,1
2016,Dog,Weimaraner/Plott Hound,1
2016,Dog,Jack Russell Terrier/Italian Greyhound,1
2016,Dog,Labrador Retriever/Smooth Fox Terrier,1
2016,Dog,Miniature Poodle/Cocker Spaniel,1
2016,Dog,Yorkshire Terrier/Toy Poodle,1
2016,Dog,Scottish Terrier,1
2016,Dog,West Highland/Miniature Poodle,1
2016,Dog,Jack Russell Terrier/Maltese,1
2016,Dog,Whippet,1
2016,Dog,Scottish Terrier/Basset Hound,1
2016,Dog,Whippet/Anatol Shepherd,1
2016,Dog,Havanese/Miniature Poodle,1
2016,Dog,Jindo Mix,1
2016,Dog,Shetland Sheepdog/Border Collie,1
2016,Dog,Wire Hair Fox Terrier/Miniature Schnauzer,1
2016,Dog,Jack Russell Terrier/Pit Bull,1
2016,Dog,Gordon Setter Mix,1
2016,Dog,Jack Russell Terrier/Pug,1
2016,Dog,Yorkshire Terrier/Australian Terrier,1
2016,Dog,Jack Russell Terrier/Rat Terrier,1
2016,Dog,Jindo/Shiba Inu,1
2016,Dog,Jack Russell Terrier/Shetland Sheepdog,1
2016,Dog,Pit Bull/Beagle,1
2016,Dog,Golden Retriever/Australian Cattle Dog,1
2016,Dog,Keeshond Mix,1
2016,Dog,Shih Tzu/Border Terrier,1
2016,Dog,Yorkshire Terrier/Soft Coated Wheaten Terrier,1
2016,Dog,Miniature Schnauzer/Cairn Terrier,1
2016,Dog,Miniature Schnauzer/Chihuahua Longhair,1
2016,Dog,Pembroke Welsh Corgi/Chihuahua Shorthair,1
2016,Dog,Bloodhound,1
2016,Dog,Bichon Frise/Miniature Poodle,1
2016,Dog,Cane Corso,1
2016,Dog,Cardigan Welsh Corgi/American Eskimo,1
2016,Dog,Black Mouth Cur/Staffordshire,1
2016,Dog,Cardigan Welsh Corgi/Jack Russell Terrier,1
2016,Dog,English Springer Spaniel/Labrador Retriever,1
2016,Dog,Border Collie/Pomeranian,1
2016,Dog,Cocker Spaniel/Shetland Sheepdog,1
2016,Dog,Boston Terrier/Pug,1
2016,Dog,Black Mouth Cur/German Shepherd,1
2016,Dog,Carolina Dog/Border Collie,1
2016,Dog,Bulldog/Labrador Retriever,1
2016,Dog,Australian Shepherd/Cocker Spaniel,1
2016,Dog,Blue Lacy/Cardigan Welsh Corgi,1
2016,Dog,Australian Cattle Dog/Basenji,1
2016,Dog,Basset Hound/Chinese Sharpei,1
2016,Dog,American Bulldog,1
2016,Dog,German Shepherd/Collie Smooth,1
2016,Dog,Catahoula/Australian Cattle Dog,1
2016,Dog,Collie Rough/German Shepherd,1
2016,Dog,Catahoula/Cardigan Welsh Corgi,1
2016,Dog,Bruss Griffon/Dachshund,1
2016,Dog,Boxer/American Bulldog,1
2016,Dog,Basenji/Labrador Retriever,1
2016,Dog,Beagle/Australian Kelpie,1
2016,Dog,Dachshund/Pomeranian,1
2016,Dog,Catahoula/Labrador Retriever,1
2016,Dog,Bullmastiff,1
2016,Dog,Border Collie/Queensland Heeler,1
2016,Dog,Australian Cattle Dog/Queensland Heeler,1
2016,Dog,Australian Cattle Dog/Beagle,1
2016,Dog,Border Terrier/Yorkshire Terrier,1
2016,Dog,Catahoula/Pointer,1
2016,Dog,Field Spaniel/Cocker Spaniel,1
2016,Dog,Catahoula/Staffordshire,1
2016,Dog,German Pinscher Mix,1
2016,Dog,Catahoula/Whippet,1
2016,Dog,German Shepherd/Boxer,1
2016,Dog,Beagle/Boxer,1
2016,Dog,Cocker Spaniel/Dachshund,1
2016,Dog,Boxer/Beagle,1
2016,Dog,Border Collie/Pointer,1
2016,Dog,Cavalier Span/Border Collie,1
2016,Dog,Collie Rough/Keeshond,1
2016,Dog,Cavalier Span/Chihuahua Longhair,1
2016,Dog,Coton De Tulear Mix,1
2016,Dog,Cavalier Span/Pug,1
2016,Dog,American Pit Bull Terrier/Pit Bull,1
2016,Dog,Beagle/Cairn Terrier,1
2016,Dog,Border Terrier/Dachshund Wirehair,1
2016,Dog,Beagle/Cardigan Welsh Corgi,1
2016,Dog,Dachshund/Border Collie,1
2016,Dog,Chihuahua Longhair/Border Terrier,1
2016,Dog,Bull Terrier/Pit Bull,1
2016,Dog,Chihuahua Longhair/Cairn Terrier,1
2016,Dog,Anatol Shepherd/German Shepherd,1
2016,Dog,Chihuahua Longhair/Cardigan Welsh Corgi,1
2016,Dog,Dalmatian/Pit Bull,1
2016,Dog,Chihuahua Longhair/Cavalier Span,1
2016,Dog,Anatol Shepherd/Kangal,1
2016,Dog,Chihuahua Longhair/Dachshund,1
2016,Dog,Australian Cattle Dog/Pit Bull,1
2016,Dog,Chihuahua Longhair/Dachshund Longhair,1
2016,Dog,English Bulldog/Boxer,1
2016,Dog,Boxer/Catahoula,1
2016,Dog,English Coonhound/Australian Cattle Dog,1
2016,Dog,Beagle/Catahoula,1
2016,Dog,Basset Hound/Border Collie,1
2016,Dog,Chihuahua Longhair/Yorkshire Terrier,1
2016,Dog,Affenpinscher Mix,1
2016,Dog,American Bulldog/Boxer,1
2016,Dog,Finnish Spitz Mix,1
2016,Dog,Australian Shepherd/Standard Poodle,1
2016,Dog,French Bulldog,1
2016,Dog,Boxer/English Bulldog,1
2016,Dog,Akita/Border Collie,1
2016,Dog,American Pit Bull Terrier/Catahoula,1
2016,Dog,German Shepherd/Beagle,1
2016,Dog,Boxer/Great Dane,1
2016,Dog,Border Collie/Chow Chow,1
2016,Dog,Chihuahua Shorthair/Cairn Terrier,1
2016,Dog,Basset Hound/Pointer,1
2016,Dog,Chihuahua Shorthair/Cardigan Welsh Corgi,1
2016,Dog,Australian Cattle Dog/Chihuahua Shorthair,1
2016,Dog,Chihuahua Shorthair/Cocker Spaniel,1
2016,Dog,Australian Cattle Dog/Chinese Crested,1
2016,Dog,Boxer/Great Pyrenees,1
2016,Dog,Collie Rough/Australian Shepherd,1
2016,Dog,Chihuahua Shorthair/Dachshund Wirehair,1
2016,Dog,Collie Rough/Irish Setter,1
2016,Dog,Chihuahua Shorthair/Finnish Spitz,1
2016,Dog,Basenji/Chihuahua Shorthair,1
2016,Dog,Chihuahua Shorthair/French Bulldog,1
2016,Dog,Collie Smooth/Miniature Poodle,1
2016,Dog,Anatol Shepherd/Black Mouth Cur,1
2016,Dog,Bichon Frise/Toy Poodle,1
2016,Dog,Australian Cattle Dog/Bull Terrier,1
2016,Dog,Australian Cattle Dog/Dachshund,1
2016,Dog,Chihuahua Shorthair/Labrador Retriever,1
2016,Dog,Dachshund Wirehair,1
2016,Dog,Chihuahua Shorthair/Mexican Hairless,1
2016,Dog,Basenji/Jack Russell Terrier,1
2016,Dog,Beagle/Parson Russell Terrier,1
2016,Dog,Dachshund Wirehair/Miniature Schnauzer,1
2016,Dog,Boxer/Mastiff,1
2016,Dog,Australian Cattle Dog/German Shorthair Pointer,1
2016,Dog,Chihuahua Shorthair/Pekingese,1
2016,Dog,Dachshund/Chihuahua Longhair,1
2016,Dog,Basenji,1
2016,Dog,Dachshund/Jack Russell Terrier,1
2016,Dog,Chihuahua Shorthair/Pit Bull,1
2016,Dog,Bulldog,1
2016,Dog,Australian Kelpie/Dachshund,1
2016,Dog,Dachshund/Pug,1
2016,Dog,Boxer/Plott Hound,1
2016,Dog,Dachshund/Swedish Vallhund,1
2016,Dog,German Shepherd/Rottweiler,1
2016,Dog,Bulldog/Pit Bull,1
2016,Dog,American Staffordshire Terrier/Boxer,1
2016,Dog,Black/Tan Hound/Great Dane,1
2016,Dog,Border Collie/Parson Russell Terrier,1
2016,Dog,Doberman Pinsch/Black/Tan Hound,1
2016,Dog,Chihuahua Shorthair/Shiba Inu,1
2016,Dog,Doberman Pinsch/Rottweiler,1
2016,Dog,Chihuahua Shorthair/Shih Tzu,1
2016,Dog,Dutch Shepherd,1
2016,Dog,Chihuahua Shorthair/Swedish Vallhund,1
2016,Dog,Basset Hound/Australian Shepherd,1
2016,Dog,Beagle/Rat Terrier,1
2016,Dog,English Bulldog/Australian Cattle Dog,1
2016,Dog,American Staffordshire Terrier/Pit Bull,1
2016,Dog,English Cocker Spaniel Mix,1
2016,Dog,Chinese Crested/Papillon,1
2016,Dog,Blue Lacy/Weimaraner,1
2016,Dog,Chinese Sharpei,1
2016,Dog,English Coonhound/Beagle,1
2016,Dog,Australian Cattle Dog/Cairn Terrier,1
2016,Dog,Bluetick Hound/Australian Cattle Dog,1
2016,Dog,Chinese Sharpei/Beagle,1
2016,Dog,English Springer Spaniel Mix,1
2016,Dog,Chinese Sharpei/Chow Chow,1
2016,Dog,Boerboel Mix,1
2016,Dog,Australian Cattle Dog/Cardigan Welsh Corgi,1
2016,Dog,Anatol Shepherd,1
2016,Dog,Boykin Span Mix,1
2016,Dog,Australian Shepherd/Chow Chow,1
2016,Dog,Chinese Sharpei/Pointer,1
2016,Dog,Flat Coat Retriever,1
2016,Dog,Chinese Sharpei/Rat Terrier,1
2016,Dog,Boston Terrier/Chihuahua Shorthair,1
2016,Dog,Chow Chow,1
2016,Dog,Border Collie/Alaskan Husky,1
2016,Dog,Belgian Malinois,1
2016,Dog,Border Collie/Australian Cattle Dog,1
2016,Dog,Australian Cattle Dog/Catahoula,1
2016,Dog,Boston Terrier/Dachshund,1
2016,Dog,Chow Chow/Labrador Retriever,1
2016,Dog,Border Collie/Catahoula,1
2016,Dog,Boykin Span/Cocker Spaniel,1
2016,Dog,German Shepherd/Border Collie,1
2016,Dog,Chow Chow/Pomeranian,1
2016,Dog,German Shepherd/Bull Terrier,1
2016,Dog,Chow Chow/Siberian Husky,1
2016,Dog,German Shepherd/Collie Rough,1
2016,Dog,Belgian Tervuren/German Shepherd,1
2016,Dog,Cardigan Welsh Corgi,1
2016,Dog,Bernese Mountain Dog,1
2016,Dog,Cocker Spaniel/Basset Hound,1
2016,Dog,German Shepherd/Plott Hound,1
2016,Dog,Beagle/Plott Hound,1
2016,Dog,Australian Kelpie/German Shepherd,1
2016,Dog,Beagle/Pug,1
2016,Dog,German Wirehaired Pointer Mix,1
2016,Dog,Chihuahua Shorthair/Rhod Ridgeback,1
2016,Dog,Border Collie/Pembroke Welsh Corgi,1
2016,Dog,Chihuahua Shorthair/Rottweiler,1
2016,Dog,Cairn Terrier/Dachshund Wirehair,1
2017,Cat,Domestic Shorthair Mix,5097
2017,Cat,Domestic Medium Hair Mix,489
2017,Cat,Domestic Longhair Mix,227
2017,Cat,Siamese Mix,208
2017,Cat,American Shorthair Mix,197
2017,Cat,Domestic Shorthair,81
2017,Cat,Domestic Medium Hair,22
2017,Cat,Maine Coon Mix,17
2017,Cat,Snowshoe Mix,16
2017,Cat,Domestic Longhair,12
2017,Cat,Russian Blue Mix,11
2017,Cat,American Curl Shorthair Mix,10
2017,Cat,Siamese,9
2017,Cat,Manx Mix,8
2017,Cat,Persian Mix,6
2017,Cat,Himalayan Mix,5
2017,Cat,Bengal Mix,4
2017,Cat,Maine Coon,4
2017,Cat,Persian,3
2017,Cat,Bengal/Domestic Shorthair,2
2017,Cat,Birman Mix,2
2017,Cat,Japanese Bobtail Mix,2
2017,Cat,Ragdoll Mix,2
2017,Cat,Cornish Rex Mix,2
2017,Cat,Turkish Angora Mix,2
2017,Cat,Himalayan,2
2017,Cat,Balinese Mix,1
2017,Cat,Domestic Longhair/Domestic Longhair,1
2017,Cat,Domestic Medium Hair/Manx,1
2017,Cat,Norwegian Forest Cat Mix,1
2017,Cat,Sphynx,1
2017,Cat,Oriental Sh Mix,1
2017,Cat,Scottish Fold Mix,1
2017,Cat,Domestic Shorthair/Domestic Shorthair,1
2017,Cat,Domestic Medium Hair/Siamese,1
2017,Cat,Domestic Shorthair/Maine Coon,1
2017,Cat,Snowshoe/Ragdoll,1
2017,Cat,Abyssinian Mix,1
2017,Cat,Tonkinese Mix,1
2017,Cat,Russian Blue,1
2017,Cat,Munchkin Longhair Mix,1
2017,Cat,Cymric Mix,1
2017,Dog,Pit Bull Mix,1439
2017,Dog,Labrador Retriever Mix,1341
2017,Dog,Chihuahua Shorthair Mix,1041
2017,Dog,German Shepherd Mix,485
2017,Dog,Australian Cattle Dog Mix,226
2017,Dog,Boxer Mix,162
2017,Dog,Dachshund Mix,160
2017,Dog,Border Collie Mix,141
2017,Dog,Miniature Poodle Mix,140
2017,Dog,Yorkshire Terrier Mix,130
2017,Dog,Staffordshire Mix,120
2017,Dog,Siberian Husky Mix,118
2017,Dog,Catahoula Mix,109
2017,Dog,Beagle Mix,99
2017,Dog,Rat Terrier Mix,96
2017,Dog,Great Pyrenees Mix,96
2017,Dog,Miniature Schnauzer Mix,95
2017,Dog,Australian Shepherd Mix,94
2017,Dog,Chihuahua Longhair Mix,93
2017,Dog,Cairn Terrier Mix,93
2017,Dog,Jack Russell Terrier Mix,91
2017,Dog,Anatol Shepherd Mix,83
2017,Dog,Pointer Mix,80
2017,Dog,Rottweiler Mix,78
2017,Dog,Shih Tzu Mix,65
2017,Dog,American Bulldog Mix,61
2017,Dog,Labrador Retriever,59
2017,Dog,Plott Hound Mix,56
2017,Dog,Pit Bull,53
2017,Dog,German Shepherd,52
2017,Dog,Australian Kelpie Mix,50
2017,Dog,Black Mouth Cur Mix,47
2017,Dog,Labrador Retriever/Pit Bull,41
2017,Dog,Basset Hound Mix,41
2017,Dog,Border Terrier Mix,39
2017,Dog,Maltese Mix,38
2017,Dog,Dachshund/Chihuahua Shorthair,37
2017,Dog,American Staffordshire Terrier Mix,35
2017,Dog,Mastiff Mix,34
2017,Dog,Chihuahua Shorthair,31
2017,Dog,Siberian Husky,30
2017,Dog,American Pit Bull Terrier Mix,30
2017,Dog,Chihuahua Shorthair/Dachshund,30
2017,Dog,Golden Retriever Mix,29
2017,Dog,Doberman Pinsch Mix,29
2017,Dog,Chow Chow Mix,28
2017,Dog,Pomeranian Mix,27
2017,Dog,Pug Mix,26
2017,Dog,Great Dane Mix,25
2017,Dog,Dachshund Longhair Mix,25
2017,Dog,German Shepherd/Labrador Retriever,25
2017,Dog,Miniature Pinscher Mix,24
2017,Dog,Beagle,24
2017,Dog,Boston Terrier Mix,24
2017,Dog,Alaskan Husky Mix,24
2017,Dog,English Bulldog Mix,22
2017,Dog,Dachshund Wirehair Mix,22
2017,Dog,Black/Tan Hound Mix,22
2017,Dog,Pit Bull/Labrador Retriever,21
2017,Dog,Chinese Sharpei Mix,21
2017,Dog,Standard Schnauzer Mix,20
2017,Dog,Rottweiler,20
2017,Dog,Bull Terrier Mix,20
2017,Dog,Harrier Mix,19
2017,Dog,Rhod Ridgeback Mix,19
2017,Dog,Labrador Retriever/Australian Cattle Dog,19
2017,Dog,Cocker Spaniel Mix,19
2017,Dog,Bichon Frise Mix,19
2017,Dog,Blue Lacy Mix,19
2017,Dog,Australian Shepherd,19
2017,Dog,Labrador Retriever/German Shepherd,18
2017,Dog,Queensland Heeler Mix,18
2017,Dog,Toy Poodle Mix,18
2017,Dog,Australian Cattle Dog,18
2017,Dog,Great Pyrenees,17
2017,Dog,Pekingese Mix,17
2017,Dog,Collie Smooth Mix,17
2017,Dog,Lhasa Apso Mix,16
2017,Dog,Pekingese,16
2017,Dog,Vizsla Mix,15
2017,Dog,Shih Tzu,15
2017,Dog,Weimaraner Mix,15
2017,Dog,Boxer,15
2017,Dog,Bernese Mountain Dog Mix,15
2017,Dog,Manchester Terrier Mix,14
2017,Dog,Labrador Retriever/Beagle,14
2017,Dog,Dalmatian Mix,14
2017,Dog,Redbone Hound Mix,13
2017,Dog,Soft Coated Wheaten Terrier Mix,13
2017,Dog,Norfolk Terrier Mix,13
2017,Dog,Pembroke Welsh Corgi Mix,13
2017,Dog,Belgian Malinois Mix,12
2017,Dog,Doberman Pinsch,12
2017,Dog,Cocker Spaniel,12
2017,Dog,Miniature Schnauzer,11
2017,Dog,Scottish Terrier Mix,11
2017,Dog,Tibetan Spaniel Mix,11
2017,Dog,Collie Rough Mix,11
2017,Dog,Catahoula,11
2017,Dog,Dachshund,11
2017,Dog,Basenji Mix,11
2017,Dog,Whippet Mix,10
2017,Dog,Wire Hair Fox Terrier Mix,10
2017,Dog,Labrador Retriever/Doberman Pinsch,10
